timestep,demand_el,pv,wind,demand_heat
7152,242278.5278986,0.0,0.99526,740131.0557571583
7153,238323.1673163,0.0,0.99451,722838.2740805892
7154,234340.1145945,0.0,0.99369,686523.432559794
7155,236029.3350999,0.0,0.99241,686523.432559794
7156,239375.4686148,0.0,0.98865,726296.830415903
7157,248652.3353248,0.0,0.98148,772987.3409426395
7158,280618.2949435,0.0,0.96811,850804.8584872007
7159,311795.0285884,0.0,0.94915,926893.0978641048
7160,315501.1599159,0.012184,0.91408,973583.6083908416
7161,309353.5049618,0.13838,0.85164,933810.2105347326
7162,308135.0508267,0.24381,0.79916,802385.069792807
7163,311822.7207279,0.30261,0.81527,491114.999614563
7164,308702.7396851,0.31155,0.82429,314728.626513558
7165,306796.5974208,0.279,0.75646,274056.1351782005
7166,301521.2448588,0.2179,0.64668,277734.74101951864
7167,297852.0363839,0.14216,0.44081,292449.1643847912
7168,293005.9119832,0.068135,0.24227,351306.8578458812
7169,294575.1332177,0.010206,0.16728,573862.511245628
7170,313738.0937053,0.0,0.1491,1031848.9384897348
7171,316470.384796,0.0,0.16312,1305905.073667935
7172,300427.4053512,0.0,0.19415,1197386.2013490507
7173,285685.9564597,0.0,0.21046,1048402.6647756664
7174,272352.1913228,0.0,0.22398,950919.6099807362
7175,251620.0096007,0.0,0.22893,844240.0405825104
7176,237349.3270796,0.0,0.22702,787221.6500420794
7177,232000.1288125,0.0,0.22676,768828.6208354887
7178,229447.8366281,0.0,0.23153,730203.2595016484
7179,231843.206689,0.0,0.2039,730203.2595016484
7180,236781.6382212,0.0,0.14012,772507.2266768069
7181,246940.0380365,0.0,0.11688,822168.4055346015
7182,280313.6814098,0.0,0.11419,904937.0369642596
7183,307927.359781,0.0,0.12375,985866.3654732584
7184,315099.6238941,0.011461,0.14265,1035527.5443310532
7185,313198.0969864,0.15145,0.16399,993223.5771558944
7186,315764.2352405,0.29585,0.1848,853436.5551858057
7187,318358.065634,0.38806,0.25728,522362.0294671743
7188,314670.3957329,0.42602,0.32003,334753.13155994966
7189,311873.4896501,0.41423,0.41281,141767.421317036
7190,307147.3645203,0.32684,0.45757,138960.14564739174
7191,303044.3125276,0.21631,0.48839,152996.5239956131
7192,297233.5786033,0.10557,0.60998,216160.2265626093
7193,301027.4017056,0.016667,0.74115,435127.72879486287
7194,316982.6893755,0.0,0.80358,972721.019531742
7195,317702.6850008,0.0,0.83099,1247834.0351568812
7196,299744.3325785,0.0,0.84062,1013426.516741584
7197,284273.6573487,0.0,0.83959,839375.4252236388
7198,270058.3591064,0.0,0.83286,839375.4252236388
7199,249806.1744678,0.0,0.82102,669535.24721016
7200,235863.1822633,0.0,0.80059,666727.9715405157
7201,230121.6786876,0.0,0.77611,619004.285156563
7202,226143.2413224,0.0,0.75761,538996.9285717012
7203,226461.7009259,0.0,0.74613,509520.53404043627
7204,231007.8271494,0.0,0.71976,491273.2421877485
7205,240704.6913075,0.0,0.69943,544611.4799109898
7206,275398.3266604,0.0,0.68771,583913.3392860095
7207,306141.2167875,0.0,0.71259,668131.609375338
7208,314393.4743385,0.010401,0.73416,739717.1389512669
7209,311836.5667976,0.14999,0.70836,743928.0524557333
7210,314587.3193146,0.30023,0.71218,623215.1986610295
7211,318182.6820843,0.3919,0.78333,411265.88560288656
7212,313899.6311853,0.42629,0.77757,224582.0535715421
7213,310031.9623779,0.40868,0.76386,117832.10372018508
7214,304193.5363141,0.30822,0.67707,115498.79473562696
7215,300916.6331479,0.18991,0.5777,127165.33965841756
7216,295493.5891756,0.081605,0.48498,179664.7918109753
7217,298627.4162881,0.011649,0.47116,361662.8926065086
7218,314619.6268106,0.0,0.47277,808491.5631493888
7219,315556.5441947,0.0,0.4511,1037155.8436360848
7220,300468.9435604,0.0,0.40223,842324.5434254813
7221,284947.4994082,0.0,0.33944,697659.386382878
7222,271050.6607694,0.0,0.28492,697659.386382878
7223,248827.7188745,0.0,0.25022,556494.1928171116
7224,235978.5661777,0.0,0.24762,554160.8838325535
7225,230273.9854545,0.0,0.29959,514494.6310950655
7226,227472.4640152,0.0,0.39053,447995.3250351591
7227,228455.534965,0.0,0.47957,423495.58069729886
7228,235018.5720106,0.0,0.55662,408329.0722976711
7229,244613.8983241,0.0,0.61189,452661.9430042753
7230,275518.3259313,0.0,0.64128,485328.268788089
7231,306953.5195442,0.0,0.63951,555327.5383248327
7232,312090.411409,0.0059154,0.57045,614826.9174310646
7233,306611.9831579,0.11404,0.42699,618326.8809079018
7234,305979.6793075,0.20594,0.32844,517994.5945719028
7235,306256.6007018,0.29168,0.32122,341829.7662377646
7236,300653.5578232,0.34211,0.26717,186664.7187646496
7237,294782.8242635,0.35329,0.2066,144238.38983142498
7238,288870.5524945,0.27259,0.15471,141382.1840921889
7239,283055.2032136,0.1738,0.11371,155663.2127883695
7240,280092.1442943,0.079063,0.14903,219927.84192118264
7241,285736.725382,0.01015,0.26283,442711.8895816014
7242,306939.6734745,0.0,0.37948,989675.288645322
7243,308928.8921571,0.0,0.45848,1269583.4510904634
7244,289996.6994981,0.0,0.51634,1031090.271864246
7245,273386.031195,0.0,0.56583,854005.5160316053
7246,263490.7067043,0.0,0.60558,854005.5160316053
7247,244189.2855195,0.0,0.59621,681205.0688078188
7248,227647.8475649,0.0,0.56047,678348.8630685828
7249,222755.5695984,0.0,0.53018,629793.3655015684
7250,219146.360759,0.0,0.50524,548391.5019333385
7251,217701.7541519,0.0,0.48082,518401.3416713591
7252,218744.8247372,0.0,0.47759,499836.0043663242
7253,217023.2967358,0.0,0.48927,554103.9134118109
7254,217872.5223451,0.0,0.50928,594090.7937611167
7255,232415.5109039,0.0,0.54108,679776.9659382009
7256,245278.5096705,0.0059004,0.53828,752610.2122887223
7257,255003.0659681,0.13796,0.46221,756894.5208975765
7258,261492.2573085,0.29188,0.41674,634077.6741104227
7259,263550.7063397,0.39148,0.46655,418434.1407980942
7260,259719.9603848,0.43494,0.53796,228496.45913889105
7261,252003.0841962,0.4255,0.57899,360886.24656738114
7262,245453.8932203,0.33403,0.58495,365730.3572595608
7263,242084.6829226,0.21808,0.59628,385106.8000282793
7264,241452.3790722,0.10247,0.67771,462612.571103153
7265,249824.6358941,0.013377,0.76477,755681.2679800196
7266,267986.0640055,0.0,0.81096,1358773.0491563813
7267,266832.2248625,0.0,0.82265,1719659.2957237624
7268,249616.9448484,0.0,0.81247,1576758.030304464
7269,236546.255036,0.0,0.79174,1380571.5472711895
7270,232840.1237086,0.0,0.7562,1252202.61392843
7271,215463.3062144,0.0,0.69494,1111723.403855221
7272,201543.3907928,0.0,0.61145,1036639.688126437
7273,193508.0550007,0.0,0.52489,1012419.1346655388
7274,189363.4647989,0.0,0.42537,961555.9723976532
7275,187761.9360684,0.0,0.31047,961555.9723976532
7276,192451.1383457,0.0,0.25913,1017263.2453577188
7277,192681.9061743,0.0,0.26283,1082658.7397021432
7278,190900.3785374,0.0,0.30566,1191651.2302761846
7279,190268.074687,0.0,0.37298,1298221.665504136
7280,200218.7834566,0.0021919,0.4316,1363617.1598485613
7281,212675.6308448,0.098098,0.44427,1307909.8868884954
7282,222127.8811046,0.17641,0.52716,1123833.6805856703
7283,229973.9872773,0.24976,0.67849,687863.718289505
7284,239232.392561,0.29027,0.80463,440814.0729883448
7285,234123.1928356,0.29592,0.84677,381427.1235406146
7286,223235.5666819,0.22124,0.86428,386546.9507022337
7287,217443.2941839,0.13366,0.87289,407026.2593487096
7288,217180.2188593,0.054507,0.85137,488943.49393461336
7289,220803.2737684,0.00506,0.85187,798693.037212562
7290,244267.7465812,0.0,0.8629,1436111.5188341262
7291,249501.5609341,0.0,0.85301,1817538.642374741
7292,241724.68511,0.0,0.81962,1666503.7411069807
7293,229064.7620326,0.0,0.76546,1459150.7410614118
7294,222889.414939,0.0,0.69591,1323475.3212785083
7295,220092.5088563,0.0,0.58252,1175000.3335915578
7296,202503.3849598,0.0,0.46016,1095643.0125864632
7297,192958.8275686,0.0,0.40488,1070043.8767783684
7298,189391.1569383,0.0,0.3564,1016285.6915813691
7299,191684.9891547,0.0,0.22273,1016285.6915813691
7300,194814.2009106,0.0,0.13838,1075163.7039399876
7301,200426.4745023,0.0,0.22368,1144281.370621844
7302,201404.9300956,0.0,0.39867,1259477.481758271
7303,213178.7047112,0.0,0.49438,1372113.679313889
7304,226281.7020196,0.0017129,0.51451,1441231.3459957454
7305,235263.185909,0.094172,0.57167,1382353.333637127
7306,240497.0002618,0.17384,0.71348,1187799.9014956052
7307,243349.2906234,0.25796,0.83602,727015.4569498965
7308,249953.8658781,0.31249,0.88783,465904.271707328
7309,247198.4980046,0.33084,0.91102,340665.80552759283
7310,243016.9849502,0.26416,0.9044,345238.50090380217
7311,239749.3124971,0.17565,0.86364,363529.2824086394
7312,240104.6949532,0.083927,0.84178,436692.4084279881
7313,247595.4186698,0.0089912,0.83751,713340.4786886508
7314,271581.4267752,0.0,0.8073,1282641.0530267083
7315,278361.3855797,0.0,0.74691,1623306.8585543016
7316,272306.0377571,0.0,0.6465,1488412.3449561272
7317,258358.430196,0.0,0.52891,1303218.1822196506
7318,246760.0391302,0.0,0.3639,1182041.7547501042
7319,239426.237537,0.0,0.26483,1049433.5888400343
7320,221177.1176508,0.0,0.2441,978556.8105087902
7321,208157.1967607,0.0,0.19428,955693.3336277438
7322,204077.2215509,0.0,0.18234,907680.032177546
7323,202318.7706969,0.0,0.21436,907680.032177546
7324,205974.1331021,0.0,0.29814,960266.0290039532
7325,213321.7807649,0.0,0.46042,1021997.4165827786
7326,226267.8559498,0.0,0.63819,1124883.062547488
7327,266901.4552111,0.0,0.74298,1225482.3608240923
7328,296952.0418524,0.00078747,0.80698,1287213.748402918
7329,307355.055566,0.062503,0.84595,1234627.751576511
7330,310576.5744534,0.072059,0.8642,1060865.3272805577
7331,316013.4644954,0.10521,0.87723,649322.7434217206
7332,322456.5022701,0.12377,0.87072,416115.2792350464
7333,319331.9058707,0.12554,0.80964,163728.65931639227
7334,316345.7701686,0.09635,0.69219,160486.50764676073
7335,312191.9492536,0.060192,0.57984,176697.2659949184
7336,311679.6446741,0.025421,0.57791,249645.67856162775
7337,311693.4907438,0.00054698,0.62319,502533.5087928871
7338,327662.6244835,0.0,0.65996,1123405.5535273252
7339,328054.9297921,0.0,0.68442,1441136.417151215
7340,319004.2155541,0.0,0.71114,1170416.7527369822
7341,300745.8649547,0.0,0.76531,969403.3492198272
7342,284213.6577132,0.0,0.81435,969403.3492198272
7343,268715.2903439,0.0,0.86183,773253.1732071198
7344,245195.4332522,0.0,0.89826,770011.0215374883
7345,225330.9385657,0.0,0.91509,714894.4431537524
7346,223678.6409129,0.0,0.90455,622493.1205692536
7347,222700.1853196,0.0,0.90097,588450.5280381227
7348,226706.3148242,0.0,0.88886,567376.5421855177
7349,234150.8849751,0.0,0.86351,628977.4239085168
7350,243432.3670417,0.0,0.84318,674367.5472833582
7351,279810.6075434,0.0,0.85027,771632.0973723042
7352,308107.3586873,0.0,0.87595,854306.964947908
7353,317753.4539231,0.11112,0.90747,859170.1924523553
7354,317047.3043675,0.25262,0.91952,719757.6706581996
7355,320647.2824938,0.32199,0.94278,474975.2196010191
7356,327021.08992,0.32843,0.9574,259372.1335705224
7357,322331.8876426,0.28497,0.96188,121773.1820700799
7358,317305.7643356,0.23898,0.96653,119361.83193007832
7359,305407.3750926,0.16862,0.97296,131418.58263008622
7360,306385.8306859,0.086057,0.97864,185673.96078012185
7361,307110.4416677,0.0076554,0.97991,373759.2717002452
7362,322811.8847262,0.0,0.98067,835532.8235105482
7363,322364.1951387,0.0,0.98369,1071845.1372307034
7364,312981.1752275,0.0,0.98478,870497.4005405711
7365,296305.8919323,0.0,0.98435,720993.691860473
7366,280364.4503321,0.0,0.98095,720993.691860473
7367,266555.3034682,0.0,0.97725,575107.0083903774
7368,239407.7761108,0.0,0.97174,572695.6582503758
7369,221574.038316,0.0,0.95816,531702.7058703488
7370,217295.6027736,0.0,0.92738,462979.2268803037
7371,215910.9958019,0.0,0.88509,437660.0504102871
7372,220572.5059398,0.0,0.83262,421986.2745002769
7373,228289.3821284,0.0,0.76374,467801.92716030695
7374,239121.6240033,0.0,0.75384,501560.82912032906
7375,273104.4944441,0.0,0.77359,573901.3333203766
7376,300459.7128472,0.0,0.73262,635390.7618904168
7377,309242.736404,0.078462,0.60785,639007.7871004193
7378,317901.1453334,0.14912,0.42151,535319.7310803513
7379,321044.203159,0.20072,0.41807,353262.7955102318
7380,325018.0251676,0.21667,0.45208,192908.01120012655
7381,324311.8756121,0.20108,0.4659,109748.83921315432
7382,323587.2646303,0.14998,0.41178,107575.5948722998
7383,320651.8978504,0.089423,0.33788,118441.81657657251
7384,317351.9179013,0.034698,0.28557,167339.81424579967
7385,320231.9004023,0.0013249,0.31304,336852.8728324539
7386,333524.1273301,0.0,0.34415,753029.1641060986
7387,336164.1112894,0.0,0.36285,966007.1095098438
7388,330934.9122931,0.0,0.40335,784541.2070484895
7389,314047.3225956,0.0,0.4582,649800.0579155078
7390,299116.6440847,0.0,0.52978,649800.0579155078
7391,285049.0372528,0.0,0.59116,518318.77529380814
7392,261312.2584022,0.0,0.63919,516145.5309529536
7393,250276.9408382,0.0,0.65297,479200.3771584265
7394,243395.4441891,0.0,0.64033,417262.9134440719
7395,239135.470073,0.0,0.62861,394443.8478650992
7396,239749.3124971,0.0,0.61061,380317.7596495448
7397,246787.7312696,0.0,0.61487,421609.402125781
7398,261321.4891153,0.0,0.63195,452034.8228977446
7399,295927.4326934,0.0,0.66484,517232.15312338097
7400,318404.2191997,0.0,0.70249,572649.8838151717
7401,322664.1933158,0.096261,0.70399,575909.7503264534
7402,318953.4466318,0.22915,0.75965,482460.24366970826
7403,321104.2027945,0.28799,0.79807,318380.2959351903
7404,324505.7205881,0.28397,0.82271,173859.54726836333
7405,318611.9102455,0.23269,0.80773,111088.56362162047
7406,313170.4048469,0.18499,0.74715,108888.79008455871
7407,307253.5177214,0.12087,0.66533,119887.65776986766
7408,305328.9140308,0.054448,0.59333,169382.56235375797
7409,306796.5974208,0.0028801,0.53878,340964.8982445777
7410,321584.199878,0.0,0.51007,762221.5305919109
7411,320047.2861394,0.0,0.49154,977799.3372239664
7412,308836.5850257,0.0,0.48532,794118.2468793069
7413,288293.632923,0.0,0.48195,657732.2875814758
7414,271050.6607694,0.0,0.50161,657732.2875814758
7415,259258.4247276,0.0,0.54918,524645.9885892373
7416,240880.0748573,0.0,0.59634,522446.2150521756
7417,223023.2602796,0.0,0.61899,485050.0649221251
7418,214046.3917468,0.0,0.61432,422356.519115864
7419,211618.7141898,0.0,0.63729,399258.8969767152
7420,214263.3135057,0.0,0.6584,384960.3689858136
7421,215837.1500968,0.0,0.67296,426756.0661899877
7422,217424.8327576,0.0,0.69547,457552.8957088526
7423,219294.0521693,0.0,0.72375,523546.1018207065
7424,230458.5997174,0.0,0.74846,579640.3270157821
7425,242693.9099901,0.10601,0.76014,582939.9873213748
7426,256133.8283282,0.28151,0.78016,488349.7252277178
7427,265586.078588,0.39306,0.84905,322266.8231795525
7428,271858.3481696,0.44109,0.88358,175981.88296494333
7429,264723.006909,0.42961,0.90412,106666.08273904688
7430,256881.5160929,0.29187,0.90394,104553.88308084794
7431,250660.0154337,0.14571,0.88558,115114.88137184268
7432,249676.9444838,0.035973,0.89528,162639.373681319
7433,256299.9811648,0.00085018,0.90352,327390.947020837
7434,275246.0198935,0.0,0.91231,731877.1815659355
7435,277318.3149944,0.0,0.9156,938872.7480694324
7436,267912.2183004,0.0,0.9123,762504.0766098202
7437,248541.5667671,0.0,0.90424,631547.6978014854
7438,236273.9489983,0.0,0.90022,631547.6978014854
7439,232027.8209519,0.0,0.89586,503759.6184804491
7440,217572.5241679,0.0,0.88148,501647.4188222502
7441,202032.6185895,0.0,0.85994,465740.02463286807
7442,195594.1961713,0.0,0.83837,405542.33437419793
7443,192668.0601046,0.0,0.81205,383364.2379631091
7444,192395.7540668,0.0,0.75098,369634.940184816
7445,195003.4305301,0.0,0.6787,409766.7336905959
7446,192663.444748,0.0,0.66415,439337.5289053812
7447,189252.6962412,0.0,0.69,502703.5186513496
7448,191348.0681249,0.0,0.70771,556564.6099354227
7449,201714.158986,0.047518,0.67434,559732.9094227212
7450,215620.2283379,0.068775,0.6056,468908.3241201665
7451,226678.6226848,0.088927,0.52551,309437.2499261458
7452,239592.3903736,0.087151,0.47102,168975.97265591583
7453,238475.4740832,0.069146,0.4131,109476.58690510248
7454,230989.3657232,0.081475,0.32036,107308.73369906086
7455,226300.1634458,0.075373,0.24782,118147.99972926902
7456,224781.7111336,0.046893,0.24186,166924.69686520577
7457,233989.3474951,0.0016808,0.25373,336017.2469364532
7458,256553.8257763,0.0,0.25323,751161.1358934259
7459,261884.5626171,0.0,0.23292,963610.7500855062
7460,256392.2882963,0.0,0.23574,782595.0073810297
7461,246150.8120627,0.0,0.31523,648188.1086064483
7462,238143.16841,0.0,0.40814,648188.1086064483
7463,238166.2451929,0.0,0.46045,517032.9896409296
7464,222137.1118178,0.0,0.49705,514865.136434888
7465,209634.1108638,0.0,0.49994,478011.6319321802
7466,208041.8128464,0.0,0.46215,416227.8155599936
7467,206352.592341,0.0,0.45516,393465.3568965565
7468,210695.6428754,0.0,0.44835,379374.3110572859
7469,215195.6155332,0.0,0.44966,420563.5219720769
7470,227781.6929055,0.0,0.45291,450913.4668566597
7471,267626.0661929,0.0,0.47701,515949.0630379088
7472,297473.577145,0.0,0.54578,571229.3197919703
7473,308933.5075137,0.07518,0.58043,574481.0996010328
7474,309118.1217766,0.19936,0.53278,481263.4117412426
7475,312122.718905,0.3034,0.52521,317590.49468509934
7476,316295.0012463,0.36535,0.59383,173428.25648333068
7477,313844.2469065,0.37996,0.67857,142769.44582588293
7478,314028.8611693,0.30506,0.6882,139942.32808675652
7479,310364.2680511,0.20136,0.69039,154077.91678238852
7480,309561.1960075,0.090443,0.75663,217688.0659127324
7481,310899.6494134,0.004662,0.82902,438203.2495645911
7482,327519.5484297,0.0,0.85669,979596.2966072956
7483,326264.1714421,0.0,0.85904,1256653.8350416822
7484,317716.5310705,0.0,0.85286,1020589.5038246284
7485,300035.1000426,0.0,0.84206,845308.2039987919
7486,283729.0452732,0.0,0.83645,845308.2039987919
7487,270210.6658733,0.0,0.8381,674267.580781645
7488,247281.5744229,0.0,0.82328,671440.4630425187
7489,230924.7507311,0.0,0.79285,623379.4614773699
7490,225944.7809898,0.0,0.77045,542806.6059122676
7491,224726.3268547,0.0,0.7703,513121.8696514405
7492,226000.1652687,0.0,0.76205,494745.6043471191
7493,232493.9719657,0.0,0.74411,548460.8413905205
7494,240838.5366481,0.0,0.73204,588040.48973829
7495,277198.3157236,0.0,0.72323,672854.0219120819
7496,308268.8961673,0.0,0.69717,744945.5242598049
7497,317051.9197241,0.085946,0.60144,749186.2008684945
7498,313770.4012013,0.25864,0.47133,627620.1380860596
7499,314171.9372231,0.32164,0.41546,414172.7487820168
7500,316188.8480451,0.30265,0.44761,226169.41913011155
7501,310082.7313002,0.22649,0.45844,144787.50093145733
7502,308356.5879422,0.15705,0.41091,141920.42170509184
7503,307715.0533786,0.08196,0.27205,156255.81783691928
7504,310041.193091,0.022862,0.16253,220765.1004301429
7505,315501.1599159,0.0,0.12633,444397.2800866512
7506,332744.1320694,0.0,0.11453,993442.9519356427
7507,331964.1368087,0.0,0.11174,1274416.7161194612
7508,322230.3497981,0.0,0.10543,1035015.6007179426
7509,303279.6957128,0.0,0.10397,857256.6886832819
7510,286433.6442244,0.0,0.09731,857256.6886832819
7511,272107.5774245,0.0,0.084905,683798.3954881699
7512,247720.0332972,0.0,0.082698,680931.3162618043
7513,235009.3412975,0.0,0.08935,632190.969413591
7514,229166.2998772,0.0,0.080036,550479.2114621743
7515,226087.8570435,0.0,0.079021,520374.8795853368
7516,227204.773334,0.0,0.11452,501738.8646139611
7517,233084.7376069,0.0,0.20415,556213.3699149054
7518,241733.9158231,0.0,0.32659,596352.4790840222
7519,275869.0930308,0.0,0.43142,682364.8558749871
7520,304031.9988341,0.0,0.54986,755475.3761473071
7521,310761.1887163,0.068452,0.61418,759775.9949868553
7522,310488.8826785,0.20721,0.66895,636491.5882531392
7523,315182.7003124,0.26433,0.76446,420027.1066625445
7524,318805.7552215,0.25432,0.85543,229366.33810923927
7525,315722.6970313,0.19609,0.88858,121706.4125658058
7526,316082.694844,0.14916,0.91539,119296.38459420572
7527,314799.6257169,0.090408,0.93041,131346.52445220627
7528,316101.1562702,0.034542,0.94253,185572.15381320883
7529,320425.7453783,0.0,0.94516,373554.3355980178
7530,334027.2011965,0.0,0.94477,835074.6921594398
7531,329919.5338473,0.0,0.93506,1071257.433376251
7532,319959.5943646,0.0,0.90594,870020.0977476415
7533,302278.1633366,0.0,0.85795,720598.3635084343
7534,286544.4127822,0.0,0.78627,720598.3635084343
7535,275172.1741884,0.0,0.70061,574791.6712266274
7536,255672.292671,0.0,0.63266,572381.6432550272
7537,240326.2320686,0.0,0.61976,531411.1677378253
7538,235900.1051159,0.0,0.67077,462725.370547222
7539,229530.9130464,0.0,0.74861,437420.0768454208
7540,229960.1412076,0.0,0.78586,421754.8950300201
7541,236066.2579525,0.0,0.81752,467545.4264904223
7542,245532.354282,0.0,0.85762,501285.8180928239
7543,276150.6297817,0.0,0.88718,573586.6572408273
7544,302319.7015458,0.0,0.90536,635042.3705166301
7545,306662.7520802,0.035596,0.91887,638657.4124740304
7546,301608.9366337,0.067991,0.92449,535026.2096952255
7547,300321.25215,0.099857,0.92273,353069.0978394168
7548,303801.2310054,0.11145,0.9218,192802.2377280092
7549,304811.9940948,0.10433,0.91891,130707.13951950488
7550,305065.8387062,0.079103,0.91075,128118.8793309998
7551,306155.0628572,0.047256,0.90653,141060.18027352504
7552,312150.4110445,0.016955,0.92785,199296.03451488863
7553,321662.6609397,0.0,0.95177,401180.3292182823
7554,336897.9529844,0.0,0.96545,896832.1553169987
7555,337645.6407491,0.0,0.97172,1150481.6537904935
7556,331714.9075538,0.0,0.9731,934361.928050322
7557,315390.3913581,0.0,0.97126,773889.796363009
7558,300395.0978552,0.0,0.96431,773889.796363009
7559,286932.1027342,0.0,0.95239,617300.0549584536
7560,265959.9224704,0.0,0.94419,614711.7947699486
7561,249727.7134061,0.0,0.93751,570711.3715653628
7562,241258.5340962,0.0,0.92419,496945.956192969
7563,239717.0050011,0.0,0.91031,469769.224213666
7564,238189.3219757,0.0,0.90455,452945.53298838326
7565,241410.8408631,0.0,0.8892,502122.4765699791
7566,251260.0117881,0.0,0.85435,538358.1192090497
7567,282201.3622478,0.0,0.80672,616005.9248642012
7568,310756.5733597,0.0,0.72729,682006.5596710799
7569,320093.4397052,0.032451,0.6122,685888.9499538373
7570,323522.6496383,0.060526,0.46646,574593.7618481205
7571,326388.7860696,0.10497,0.35862,379180.11761598935
7572,331424.1400898,0.13688,0.3506,207060.81508040376
7573,326979.5517108,0.15061,0.35462,333301.9197276523
7574,321671.8916528,0.11417,0.33638,337775.7709991643
7575,318741.1402295,0.068299,0.29272,355671.17608521285
7576,318607.2948889,0.024872,0.22671,427252.7964294065
7577,320218.0543326,0.0,0.2042,697920.7983558892
7578,333482.589121,0.0,0.17935,1254915.2816591468
7579,330921.0662234,0.0,0.14613,1588217.2013867989
7580,321127.2795773,0.0,0.11206,1456238.588877192
7581,300168.9453832,0.0,0.088456,1275047.6123809514
7582,280632.1410132,0.0,0.072267,1156490.5536858805
7583,267256.8376671,0.0,0.054372,1026748.8668120292
7584,244360.0537127,0.0,0.036851,957404.1721035916
7585,227366.310814,0.0,0.024068,935034.915746031
7586,216958.6817438,0.0,0.016299,888059.4773951538
7587,212163.3262653,0.0,0.010759,888059.4773951538
7588,211720.2520344,0.0,0.007482,939508.7670175432
7589,215910.9958019,0.0,0.0059216,999905.7591829564
7590,215717.1508259,0.0,0.0,1100567.4127919793
7591,219326.3596653,0.0,0.0,1198992.1407652455
7592,231820.1299061,0.0,0.0,1259389.1329306592
7593,249778.4823284,0.047003,0.0,1207939.8433082695
7594,259004.5801161,0.15367,0.0,1037933.4949908096
7595,264164.5487638,0.25522,0.0067406,635286.8805547197
7596,270755.2779488,0.32292,0.012671,407120.4657076021
7597,264870.6983193,0.34819,0.019112,403629.3194707519
7598,256812.2857444,0.27297,0.020785,409047.1626851245
7599,249543.0991432,0.17204,0.016381,430718.5355426145
7600,248800.0267351,0.068978,0.015863,517404.0269725746
7601,256309.211878,0.00046681,0.019425,845183.5414421114
7602,276842.9332675,0.0,0.026715,1519705.0216314888
7603,279132.1501273,0.0,0.038972,1923334.3411022408
7604,267021.454482,0.0,0.056783,1763507.966278252
7605,247272.3437097,0.0,0.076137,1544085.3160961652
7606,237483.1724202,0.0,0.097573,1400512.4709152938
7607,235078.5716461,0.0,0.1039,1243395.017698491
7608,214757.1566589,0.0,0.077531,1159418.447875717
7609,199955.708132,0.0,0.058379,1132329.2318038542
7610,189460.3872869,0.0,0.04657,1075441.8780529432
7611,188569.6234685,0.0,0.031648,1075441.8780529432
7612,192372.6772839,0.0,0.015906,1137747.0750182269
7613,196318.8071531,0.0,0.007778,1210887.958412256
7614,197375.7238082,0.0,0.0,1332789.4307356374
7615,193826.5146042,0.0,0.0,1451981.9814518325
7616,198312.6411923,0.0,0.0083135,1525122.8648458614
7617,205004.9082219,0.050627,0.014611,1462817.6678805775
7618,211161.7938892,0.18552,0.021429,1256939.625734422
7619,216870.9899689,0.2711,0.037515,769333.7364408964
7620,224292.483337,0.30042,0.091248,493023.7325078984
7621,224832.4800559,0.28046,0.17521,463203.2040983953
7622,221329.4244176,0.21201,0.24208,469420.696770857
7623,217138.6806501,0.12601,0.22843,494290.6674607038
7624,217890.9837714,0.045278,0.28186,593770.5502200907
7625,231460.1320935,0.0,0.41824,969928.8569040224
7626,252944.6169369,0.0,0.54979,1744006.694625502
7627,260255.3417472,0.0,0.66832,2207209.898723897
7628,255764.5998025,0.0,0.75763,2023793.8648862776
7629,244780.0511607,0.0,0.82701,1771985.4116515794
7630,236287.795068,0.0,0.87094,1607221.855831345
7631,231981.6673862,0.0,0.89366,1426914.568329956
7632,217027.9120924,0.0,0.92368,1330543.4319068
7633,206892.5890599,0.0,0.94309,1299455.9685444916
7634,206121.8245124,0.0,0.95459,1234172.295483644
7635,203712.6083817,0.0,0.96024,1234172.295483644
7636,207940.2750018,0.0,0.9574,1305673.4612169534
7637,218246.3662274,0.0,0.95237,1389609.6122951857
7638,232410.8955474,0.0,0.94374,1529503.1974255738
7639,268941.442816,0.0,0.92612,1666288.036219731
7640,297690.4989039,0.0,0.8909,1750224.1872979638
7641,303805.846362,0.020832,0.83251,1678723.021564654
7642,302615.0843664,0.037444,0.71677,1442458.3000111105
7643,306851.9816996,0.073519,0.49351,882883.9594895589
7644,312542.7163531,0.10368,0.29391,565791.8331940131
7645,312464.2552914,0.12042,0.16569,452400.6783926765
7646,313784.247271,0.090903,0.18652,458473.1707200951
7647,309621.1956429,0.05378,0.19178,482763.140029769
7648,309127.3524897,0.018392,0.16891,579923.0172684646
7649,313936.5540379,0.0,0.18545,947308.8030772824
7650,327279.549888,0.0,0.1793,1703334.0978408828
7651,324274.9527595,0.0,0.15862,2155734.7762335595
7652,315431.9295673,0.0,0.13861,1976596.2525747144
7653,296905.8882867,0.0,0.11533,1730660.313314266
7654,282870.5889507,0.0,0.099148,1569739.2666376764
7655,268309.1389656,0.0,0.11977,1393636.9891425406
7656,247507.7268949,0.0,0.16011,1299513.358067554
7657,232503.2026788,0.0,0.1904,1269150.8964304614
7658,228450.9196085,0.0,0.20389,1205389.7269925675
7659,227301.695822,0.0,0.2273,1205389.7269925675
7660,230629.3679105,0.0,0.25911,1275223.3887578803
7661,237926.2466511,0.0,0.28794,1357202.0351780294
