,electricity,electricity,"('internal_bus', 'My_DSO')","('internal_bus', 'My_DSO')","('feedin_converter', 'My_DSO')",My_DSO,"('consumption_source', 'My_DSO')",wind,pv
,My_DSO,demand_el,"('feedin_sink', 'My_DSO')","('consumption_converter', 'My_DSO')","('internal_bus', 'My_DSO')",electricity,"('internal_bus', 'My_DSO')",electricity,electricity
index,,,,,,,,,
2024-03-01 15:00:00,5.0675273,0.8645627455,5.0675273,0.0,5.0675273,0.0,0.0,5.58909,0.34299999999999997
2024-03-01 16:00:00,1.342267,0.8430529531,1.342267,0.0,1.342267,0.0,0.0,2.08182,0.1035
2024-03-01 17:00:00,3.3409465,0.8474935188,3.3409465,0.0,3.3409465,0.0,0.0,4.16364,0.0248
2024-03-01 18:00:00,2.3740932,0.9011268256,2.3740932,0.0,2.3740932,0.0,0.0,3.27522,0.0
2024-03-01 19:00:00,1.1887682,0.9063117636,1.1887682,0.0,1.1887682,0.0,0.0,2.09508,0.0
2024-03-01 20:00:00,1.2340979,0.8609820581,1.2340979,0.0,1.2340979,0.0,0.0,2.09508,0.0
2024-03-01 21:00:00,3.3308928,0.8327472471,3.3308928,0.0,3.3308928,0.0,0.0,4.16364,0.0
2024-03-01 22:00:00,1.2628,0.8256500424,1.2628,0.0,1.2628,0.0,0.0,2.08845,0.0
2024-03-01 23:00:00,2.4937574,0.7814625632,2.4937574,0.0,2.4937574,0.0,0.0,3.27522,0.0
2024-03-02 00:00:00,3.4315395,0.7453605072,3.4315395,0.0,3.4315395,0.0,0.0,4.1769,0.0
2024-03-02 01:00:00,1.3712088,0.7172412023,1.3712088,0.0,1.3712088,0.0,0.0,2.08845,0.0
2024-03-02 02:00:00,0.47390272,0.6996072794,0.47390272,0.0,0.47390272,0.0,0.0,1.1735099999999998,0.0
2024-03-02 03:00:00,2.5829409,0.6922790626,2.5829409,0.0,2.5829409,0.0,0.0,3.27522,0.0
2024-03-02 04:00:00,0.48098709,0.6925229087,0.48098709,0.0,0.48098709,0.0,0.0,1.1735099999999998,0.0
2024-03-02 05:00:00,0.4583094,0.7152005955,0.4583094,0.0,0.4583094,0.0,0.0,1.1735099999999998,0.0
2024-03-02 06:00:00,0.41042808,0.7754819169,0.41042808,0.0,0.41042808,0.0,0.0,1.1735099999999998,0.0124
2024-03-02 07:00:00,1.347383,0.8320670448,1.347383,0.0,1.347383,0.0,0.0,2.08845,0.091
2024-03-02 08:00:00,1.4342503,0.86069971,1.4342503,0.0,1.4342503,0.0,0.0,2.08845,0.20650000000000002
2024-03-02 09:00:00,1.4859922,0.8728278447,1.4859922,0.0,1.4859922,0.0,0.0,2.08182,0.27699999999999997
2024-03-02 10:00:00,1.0112129,0.8906671116,1.0112129,0.0,1.0112129,0.0,0.0,1.16688,0.735
2024-03-02 11:00:00,1.7290246,0.899535409,1.7290246,0.0,1.7290246,0.0,0.0,2.06856,0.56
2024-03-02 12:00:00,0.8309818,0.889268205,0.8309818,0.0,0.8309818,0.0,0.0,1.16025,0.56
2024-03-02 13:00:00,2.7393185,0.8699915296,2.7393185,0.0,2.7393185,0.0,0.0,3.2288099999999997,0.3805
2024-03-02 14:00:00,1.3573403,0.8535896712,1.3573403,0.0,1.3573403,0.0,0.0,2.06193,0.149
2024-03-02 15:00:00,2.5208309,0.8372391488,2.5208309,0.0,2.5208309,0.0,0.0,3.24207,0.11599999999999999
2024-03-02 16:00:00,3.3614591,0.8204009343,3.3614591,0.0,3.3614591,0.0,0.0,4.12386,0.057999999999999996
2024-03-02 17:00:00,2.4145409,0.8332991093,2.4145409,0.0,2.4145409,0.0,0.0,3.23544,0.0124
2024-03-02 18:00:00,3.2296996,0.8809004338,3.2296996,0.0,3.2296996,0.0,0.0,4.1106,0.0
2024-03-02 19:00:00,4.0828956,0.876344362,4.0828956,0.0,4.0828956,0.0,0.0,4.95924,0.0
2024-03-02 20:00:00,4.1230123,0.8229677353,4.1230123,0.0,4.1230123,0.0,0.0,4.94598,0.0
2024-03-02 21:00:00,4.1272554,0.7922046254,4.1272554,0.0,4.1272554,0.0,0.0,4.91946,0.0
2024-03-02 22:00:00,5.0200209,0.7944890783,5.0200209,0.0,5.0200209,0.0,0.0,5.81451,0.0
2024-03-02 23:00:00,4.6834749,0.7531250802,4.6834749,0.0,4.6834749,0.0,0.0,5.436599999999999,0.0
2024-03-03 00:00:00,2.4702872,0.7187427809,2.4702872,0.0,2.4702872,0.0,0.0,3.18903,0.0
2024-03-03 01:00:00,0.45572482,0.6912651762,0.45572482,0.0,0.45572482,0.0,0.0,1.14699,0.0
2024-03-03 02:00:00,4.2477025,0.6717574886,4.2477025,0.0,4.2477025,0.0,0.0,4.91946,0.0
2024-03-03 03:00:00,3.3902431,0.6673169229,3.3902431,0.0,3.3902431,0.0,0.0,4.05756,0.0
2024-03-03 04:00:00,0.47940874,0.6609512564,0.47940874,0.0,0.47940874,0.0,0.0,1.1403599999999998,0.0
2024-03-03 05:00:00,2.5478944,0.6411355528,2.5478944,0.0,2.5478944,0.0,0.0,3.18903,0.0
2024-03-03 06:00:00,1.4364954,0.6170846274,1.4364954,0.0,1.4364954,0.0,0.0,2.02878,0.0248
2024-03-03 07:00:00,1.5305306,0.6413793989,1.5305306,0.0,1.5305306,0.0,0.0,2.0354099999999997,0.1365
2024-03-03 08:00:00,3.5565573,0.6942426654,3.5565573,0.0,3.5565573,0.0,0.0,4.0443,0.20650000000000002
2024-03-03 09:00:00,4.4290577,0.7348622911,4.4290577,0.0,4.4290577,0.0,0.0,4.86642,0.2975
2024-03-03 10:00:00,4.2685714,0.7543186427,4.2685714,0.0,4.2685714,0.0,0.0,3.99789,1.025
2024-03-03 11:00:00,6.7428249,0.7689750764,6.7428249,0.0,6.7428249,0.0,0.0,5.7017999999999995,1.81
2024-03-03 12:00:00,4.2888245,0.757655484,4.2888245,0.0,4.2888245,0.0,0.0,3.9514799999999997,1.095
2024-03-03 13:00:00,5.9857425,0.7359275135,5.9857425,0.0,5.9857425,0.0,0.0,6.02667,0.6950000000000001
2024-03-03 14:00:00,5.239885,0.7174850484,5.239885,0.0,5.239885,0.0,0.0,5.29737,0.66
2024-03-03 15:00:00,5.8514085,0.7067814882,5.8514085,0.0,5.8514085,0.0,0.0,6.05319,0.505
2024-03-03 16:00:00,5.4518516,0.6982083729,5.4518516,0.0,5.4518516,0.0,0.0,6.04656,0.1035
2024-03-03 17:00:00,3.2745064,0.7158936318,3.2745064,0.0,3.2745064,0.0,0.0,3.9779999999999998,0.0124
2024-03-03 18:00:00,5.2761937,0.7769963295,5.2761937,0.0,5.2761937,0.0,0.0,6.05319,0.0
2024-03-03 19:00:00,4.0402929,0.7797171385,4.0402929,0.0,4.0402929,0.0,0.0,4.82001,0.0
2024-03-03 20:00:00,2.4399452,0.7358248415,2.4399452,0.0,2.4399452,0.0,0.0,3.17577,0.0
2024-03-03 21:00:00,1.3219163,0.7134936728,1.3219163,0.0,1.3219163,0.0,0.0,2.0354099999999997,0.0
2024-03-03 22:00:00,3.3502881,0.7271618881,3.3502881,0.0,3.3502881,0.0,0.0,4.07745,0.0
2024-03-03 23:00:00,1.3594094,0.7025205986,1.3594094,0.0,1.3594094,0.0,0.0,2.06193,0.0
2024-03-04 00:00:00,2.5631178,0.6723221849,2.5631178,0.0,2.5631178,0.0,0.0,3.23544,0.0
2024-03-04 01:00:00,1.4319882,0.6432018276,1.4319882,0.0,1.4319882,0.0,0.0,2.07519,0.0
2024-03-04 02:00:00,0.0,0.6213711851,0.0,0.10423119,0.0,0.10423119,0.10423119,0.51714,0.0
2024-03-04 03:00:00,0.0,0.6099874227,0.0,0.092847423,0.0,0.092847423,0.092847423,0.51714,0.0
2024-03-04 04:00:00,0.57123581,0.6022741857,0.57123581,0.0,0.57123581,0.0,0.0,1.1735099999999998,0.0
2024-03-04 05:00:00,0.59958095,0.5805590493,0.59958095,0.0,0.59958095,0.0,0.0,1.18014,0.0
2024-03-04 06:00:00,0.67936058,0.546279422,0.67936058,0.0,0.67936058,0.0,0.0,1.18014,0.0455
2024-03-04 07:00:00,0.83980074,0.5527092585,0.83980074,0.0,0.83980074,0.0,0.0,1.1735099999999998,0.219
2024-03-04 08:00:00,2.9044963,0.5962037013,2.9044963,0.0,2.9044963,0.0,0.0,3.2487,0.252
2024-03-04 09:00:00,3.8684514,0.6394286301,3.8684514,0.0,3.8684514,0.0,0.0,4.15038,0.3575
2024-03-04 10:00:00,3.0600623,0.6684976514,3.0600623,0.0,3.0600623,0.0,0.0,2.06856,1.6600000000000001
2024-03-04 11:00:00,3.8301193,0.7080007187,3.8301193,0.0,3.8301193,0.0,0.0,4.13712,0.40099999999999997
2024-03-04 12:00:00,5.7533934,0.6920865525,5.7533934,0.0,5.7533934,0.0,0.0,5.94048,0.505
2024-03-04 13:00:00,6.4861884,0.6639415796,6.4861884,0.0,6.4861884,0.0,0.0,6.305129999999999,0.8450000000000001
2024-03-04 14:00:00,6.6992732,0.6420467671,6.6992732,0.0,6.6992732,0.0,0.0,6.3913199999999994,0.95
2024-03-04 15:00:00,5.9885938,0.6304961626,5.9885938,0.0,5.9885938,0.0,0.0,5.58909,1.03
2024-03-04 16:00:00,5.1904814,0.6259785929,5.1904814,0.0,5.1904814,0.0,0.0,5.582459999999999,0.234
2024-03-04 17:00:00,5.3939721,0.6501578583,5.3939721,0.0,5.3939721,0.0,0.0,5.97363,0.0705
2024-03-04 18:00:00,5.6443836,0.7270463821,5.6443836,0.0,5.6443836,0.0,0.0,6.371429999999999,0.0
2024-03-04 19:00:00,5.6507671,0.7471829359,5.6507671,0.0,5.6507671,0.0,0.0,6.39795,0.0
2024-03-04 20:00:00,5.7923536,0.7183064247,5.7923536,0.0,5.7923536,0.0,0.0,6.51066,0.0
2024-03-04 21:00:00,4.4045122,0.7072178444,4.4045122,0.0,4.4045122,0.0,0.0,5.11173,0.0
2024-03-04 22:00:00,3.504929,0.7316409559,3.504929,0.0,3.504929,0.0,0.0,4.23657,0.0
2024-03-04 23:00:00,1.4338077,0.6944223414,1.4338077,0.0,1.4338077,0.0,0.0,2.12823,0.0
2024-03-05 00:00:00,0.53651194,0.6635180574,0.53651194,0.0,0.53651194,0.0,0.0,1.20003,0.0
2024-03-05 01:00:00,0.0,0.6382607356,0.0,0.10719774,0.0,0.10719774,0.10719774,0.5310630000000001,0.0
2024-03-05 02:00:00,1.514613,0.6268769732,1.514613,0.0,1.514613,0.0,0.0,2.14149,0.0
2024-03-05 03:00:00,1.5080985,0.6267614672,1.5080985,0.0,1.5080985,0.0,0.0,2.13486,0.0
2024-03-05 04:00:00,0.55678202,0.636617983,0.55678202,0.0,0.55678202,0.0,0.0,1.1934,0.0
2024-03-05 05:00:00,1.4455046,0.6760953823,1.4455046,0.0,1.4455046,0.0,0.0,2.1216,0.0
2024-03-05 06:00:00,3.4983884,0.762981596,3.4983884,0.0,3.4983884,0.0,0.0,4.23657,0.0248
2024-03-05 07:00:00,3.6167911,0.8262789086,3.6167911,0.0,3.6167911,0.0,0.0,4.23657,0.20650000000000002
2024-03-05 08:00:00,3.6202373,0.8630226649,3.6202373,0.0,3.6202373,0.0,0.0,3.3282599999999998,1.155
2024-03-05 09:00:00,5.3227923,0.8705177238,5.3227923,0.0,5.3227923,0.0,0.0,4.22331,1.9700000000000002
2024-03-05 10:00:00,5.1086052,0.8848148053,5.1086052,0.0,5.1086052,0.0,0.0,4.20342,1.79
2024-03-05 11:00:00,2.2851008,0.8982391745,2.2851008,0.0,2.2851008,0.0,0.0,2.10834,1.075
2024-03-05 12:00:00,2.297565,0.8957750456,2.297565,0.0,2.297565,0.0,0.0,2.10834,1.085
2024-03-05 13:00:00,2.340953,0.889127031,2.340953,0.0,2.340953,0.0,0.0,2.09508,1.135
2024-03-05 14:00:00,0.26415761,0.8769603943,0.26415761,0.0,0.26415761,0.0,0.0,0.521118,0.62
2024-03-05 15:00:00,0.57829333,0.8663466721,0.57829333,0.0,0.57829333,0.0,0.0,1.18014,0.2645
2024-03-05 16:00:00,0.0,0.8430401191,0.0,0.20393312,0.0,0.20393312,0.20393312,0.523107,0.11599999999999999
2024-03-05 17:00:00,0.0,0.8460561103,0.0,0.64470111,0.0,0.64470111,0.64470111,0.188955,0.0124
2024-03-05 18:00:00,0.0,0.8928103904,0.0,0.89189545,0.0,0.89189545,0.89189545,0.0009149399999999999,0.0
2024-03-05 19:00:00,0.0,0.9015375138,0.0,0.86977981,0.0,0.86977981,0.86977981,0.0317577,0.0
2024-03-05 20:00:00,0.0,0.850432506,0.0,0.81867481,0.0,0.81867481,0.81867481,0.0317577,0.0
2024-03-05 21:00:00,0.0,0.8209399625,0.0,0.82001839,0.0,0.82001839,0.82001839,0.0009215699999999999,0.0
2024-03-05 22:00:00,0.0,0.8098128802,0.0,0.77805518,0.0,0.77805518,0.77805518,0.0317577,0.0
2024-03-05 23:00:00,0.0,0.7556662132,0.0,0.72397481,0.0,0.72397481,0.72397481,0.0316914,0.0
2024-03-06 00:00:00,0.0,0.7201545214,0.0,0.53119952,0.0,0.53119952,0.53119952,0.188955,0.0
2024-03-06 01:00:00,0.5023915,0.6910084961,0.5023915,0.0,0.5023915,0.0,0.0,1.1934,0.0
2024-03-06 02:00:00,0.51105964,0.6757103622,0.51105964,0.0,0.51105964,0.0,0.0,1.1867699999999999,0.0
2024-03-06 03:00:00,0.51197085,0.6747991478,0.51197085,0.0,0.51197085,0.0,0.0,1.1867699999999999,0.0
2024-03-06 04:00:00,0.50059992,0.6861700762,0.50059992,0.0,0.50059992,0.0,0.0,1.1867699999999999,0.0
2024-03-06 05:00:00,0.46905912,0.7110808799,0.46905912,0.0,0.46905912,0.0,0.0,1.18014,0.0
2024-03-06 06:00:00,0.0,0.7765471393,0.0,0.24302914,0.0,0.24302914,0.24302914,0.521118,0.0124
2024-03-06 07:00:00,1.3413305,0.8314895146,1.3413305,0.0,1.3413305,0.0,0.0,2.08182,0.091
2024-03-06 08:00:00,1.3739988,0.8614312482,1.3739988,0.0,1.3739988,0.0,0.0,2.06193,0.17350000000000002
2024-03-06 09:00:00,1.4860555,0.8667445263,1.4860555,0.0,1.4860555,0.0,0.0,2.0553,0.2975
2024-03-06 10:00:00,4.5464437,0.8776662645,4.5464437,0.0,4.5464437,0.0,0.0,4.95261,0.4715
2024-03-06 11:00:00,2.8574572,0.8914628199,2.8574572,0.0,2.8574572,0.0,0.0,3.20892,0.54
2024-03-06 12:00:00,1.5585589,0.8844811212,1.5585589,0.0,1.5585589,0.0,0.0,2.04204,0.40099999999999997
2024-03-06 13:00:00,4.94964,0.87637003,4.94964,0.0,4.94964,0.0,0.0,5.483009999999999,0.34299999999999997
2024-03-06 14:00:00,3.4468642,0.8620857825,3.4468642,0.0,3.4468642,0.0,0.0,4.07745,0.2315
2024-03-06 15:00:00,1.5289304,0.8481095511,1.5289304,0.0,1.5289304,0.0,0.0,2.04204,0.335
2024-03-06 16:00:00,4.2940115,0.827318463,4.2940115,0.0,4.2940115,0.0,0.0,4.91283,0.20850000000000002
2024-03-06 17:00:00,4.0996389,0.8322210529,4.0996389,0.0,4.0996389,0.0,0.0,4.91946,0.0124
2024-03-06 18:00:00,3.1875838,0.8832362227,3.1875838,0.0,3.1875838,0.0,0.0,4.070819999999999,0.0
2024-03-06 19:00:00,3.1881638,0.8959162196,3.1881638,0.0,3.1881638,0.0,0.0,4.08408,0.0
2024-03-06 20:00:00,1.2081017,0.8471983367,1.2081017,0.0,1.2081017,0.0,0.0,2.0553,0.0
2024-03-06 21:00:00,2.4070358,0.8217741728,2.4070358,0.0,2.4070358,0.0,0.0,3.2288099999999997,0.0
2024-03-06 22:00:00,2.410442,0.811737981,2.410442,0.0,2.410442,0.0,0.0,3.22218,0.0
2024-03-06 23:00:00,1.2912147,0.7640853205,1.2912147,0.0,1.2912147,0.0,0.0,2.0553,0.0
2024-03-07 00:00:00,1.3297372,0.7321928181,1.3297372,0.0,1.3297372,0.0,0.0,2.06193,0.0
2024-03-07 01:00:00,1.3447068,0.7105931877,1.3447068,0.0,1.3447068,0.0,0.0,2.0553,0.0
2024-03-07 02:00:00,1.3588756,0.6964244462,1.3588756,0.0,1.3588756,0.0,0.0,2.0553,0.0
2024-03-07 03:00:00,0.46745758,0.6927924228,0.46745758,0.0,0.46745758,0.0,0.0,1.16025,0.0
2024-03-07 04:00:00,1.3603334,0.7015965502,1.3603334,0.0,1.3603334,0.0,0.0,2.06193,0.0
2024-03-07 05:00:00,1.3357307,0.7261993378,1.3357307,0.0,1.3357307,0.0,0.0,2.06193,0.0
2024-03-07 06:00:00,0.38620784,0.7864421571,0.38620784,0.0,0.38620784,0.0,0.0,1.16025,0.0124
2024-03-07 07:00:00,1.3714706,0.8394594317,1.3714706,0.0,1.3714706,0.0,0.0,2.06193,0.149
2024-03-07 08:00:00,0.47463276,0.8676172386,0.47463276,0.0,0.47463276,0.0,0.0,1.16025,0.182
2024-03-07 09:00:00,1.729546,0.8757539978,1.729546,0.0,1.729546,0.0,0.0,2.0553,0.55
2024-03-07 10:00:00,1.9875794,0.8927205524,1.9875794,0.0,1.9875794,0.0,0.0,2.0553,0.8250000000000001
2024-03-07 11:00:00,1.8520245,0.9050155291,1.8520245,0.0,1.8520245,0.0,0.0,2.04204,0.715
2024-03-07 12:00:00,0.0,0.9047716831,0.0,0.54695768,0.0,0.54695768,0.54695768,0.18431399999999998,0.17350000000000002
2024-03-07 13:00:00,0.54960135,0.9009086476,0.54960135,0.0,0.54960135,0.0,0.0,1.1735099999999998,0.27699999999999997
2024-03-07 14:00:00,0.86304297,0.8954670294,0.86304297,0.0,0.86304297,0.0,0.0,1.1735099999999998,0.5850000000000001
2024-03-07 15:00:00,0.035241559,0.8842244411,0.035241559,0.0,0.035241559,0.0,0.0,0.518466,0.40099999999999997
2024-03-07 16:00:00,0.3546141,0.8643959034,0.3546141,0.0,0.3546141,0.0,0.0,1.1735099999999998,0.0455
2024-03-07 17:00:00,1.2330404,0.868669627,1.2330404,0.0,1.2330404,0.0,0.0,2.10171,0.0
2024-03-07 18:00:00,1.1996488,0.9153212351,1.1996488,0.0,1.1996488,0.0,0.0,2.11497,0.0
2024-03-07 19:00:00,0.28182629,0.9115737057,0.28182629,0.0,0.28182629,0.0,0.0,1.1934,0.0
2024-03-07 20:00:00,1.258757,0.8628429888,1.258757,0.0,1.258757,0.0,0.0,2.1216,0.0
2024-03-07 21:00:00,2.5015652,0.8333247773,2.5015652,0.0,2.5015652,0.0,0.0,3.33489,0.0
2024-03-07 22:00:00,0.3783585,0.8216715008,0.3783585,0.0,0.3783585,0.0,0.0,1.20003,0.0
2024-03-07 23:00:00,0.44147096,0.7651890449,0.44147096,0.0,0.44147096,0.0,0.0,1.2066599999999998,0.0
2024-03-08 00:00:00,0.49039418,0.7162658179,0.49039418,0.0,0.49039418,0.0,0.0,1.2066599999999998,0.0
2024-03-08 01:00:00,0.52927604,0.6840139634,0.52927604,0.0,0.52927604,0.0,0.0,1.21329,0.0
2024-03-08 02:00:00,0.54805219,0.6652378141,0.54805219,0.0,0.54805219,0.0,0.0,1.21329,0.0
2024-03-08 03:00:00,0.0,0.6600785441,0.0,0.12371154,0.0,0.12371154,0.12371154,0.536367,0.0
2024-03-08 04:00:00,0.55251324,0.667406761,0.55251324,0.0,0.55251324,0.0,0.0,1.21992,0.0
2024-03-08 05:00:00,0.5262677,0.6936523011,0.5262677,0.0,0.5262677,0.0,0.0,1.21992,0.0
2024-03-08 06:00:00,0.56539832,0.7645216766,0.56539832,0.0,0.56539832,0.0,0.0,1.21992,0.10999999999999999
2024-03-08 07:00:00,1.2716571,0.8232629174,1.2716571,0.0,1.2716571,0.0,0.0,1.21992,0.875
2024-03-08 08:00:00,2.318879,0.8544110475,2.318879,0.0,2.318879,0.0,0.0,1.21329,1.96
2024-03-08 09:00:00,4.2574331,0.8606868759,4.2574331,0.0,4.2574331,0.0,0.0,2.14812,2.9699999999999998
2024-03-08 10:00:00,4.7637777,0.8727123386,4.7637777,0.0,4.7637777,0.0,0.0,2.14149,3.4949999999999997
2024-03-08 11:00:00,5.051888,0.8879719705,5.051888,0.0,5.051888,0.0,0.0,2.13486,3.805
2024-03-08 12:00:00,2.6252205,0.8798095434,2.6252205,0.0,2.6252205,0.0,0.0,1.20003,2.305
2024-03-08 13:00:00,4.6444396,0.873790395,4.6444396,0.0,4.6444396,0.0,0.0,2.12823,3.39
2024-03-08 14:00:00,2.0181481,0.863471855,2.0181481,0.0,2.0181481,0.0,0.0,1.8166200000000001,1.065
2024-03-08 15:00:00,2.5392072,0.8558227881,2.5392072,0.0,2.5392072,0.0,0.0,1.20003,2.195
2024-03-08 16:00:00,0.0,0.8369182987,0.0,0.3908113,0.0,0.3908113,0.3908113,0.191607,0.2545
2024-03-08 17:00:00,0.0,0.8447598758,0.0,0.76658808,0.0,0.76658808,0.76658808,0.032221799999999995,0.045950000000000005
2024-03-08 18:00:00,0.0,0.884019097,0.0,0.6904231,0.0,0.6904231,0.6904231,0.193596,0.0
2024-03-08 19:00:00,0.0,0.8901280834,0.0,0.85764108,0.0,0.85764108,0.85764108,0.032486999999999995,0.0
2024-03-08 20:00:00,0.0,0.8400626299,0.0,0.64646663,0.0,0.64646663,0.64646663,0.193596,0.0
2024-03-08 21:00:00,0.0,0.8057958366,0.0,0.61153684,0.0,0.61153684,0.61153684,0.194259,0.0
2024-03-08 22:00:00,0.0,0.7914859211,0.0,0.59722692,0.0,0.59722692,0.59722692,0.194259,0.0
2024-03-08 23:00:00,0.0,0.7368130599,0.0,0.70432606,0.0,0.70432606,0.70432606,0.032486999999999995,0.0
2024-03-09 00:00:00,0.0,0.6942041634,0.0,0.66158456,0.0,0.66158456,0.66158456,0.0326196,0.0
2024-03-09 01:00:00,0.0,0.6639929156,0.0,0.12298492,0.0,0.12298492,0.12298492,0.541008,0.0
2024-03-09 02:00:00,0.57940813,0.6471418671,0.57940813,0.0,0.57940813,0.0,0.0,1.22655,0.0
2024-03-09 03:00:00,0.57432587,0.6522241331,0.57432587,0.0,0.57432587,0.0,0.0,1.22655,0.0
2024-03-09 04:00:00,0.55183304,0.6680869632,0.55183304,0.0,0.55183304,0.0,0.0,1.21992,0.0
2024-03-09 05:00:00,0.0,0.6936394671,0.0,0.15263147,0.0,0.15263147,0.15263147,0.541008,0.0
2024-03-09 06:00:00,0.54619727,0.7623527298,0.54619727,0.0,0.54619727,0.0,0.0,1.22655,0.082
2024-03-09 07:00:00,1.2277533,0.8187966837,1.2277533,0.0,1.2277533,0.0,0.0,1.22655,0.8200000000000001
2024-03-09 08:00:00,1.6094933,0.8501886599,1.6094933,0.0,1.6094933,0.0,0.0,0.539682,1.92
2024-03-09 09:00:00,2.194831,0.853101979,2.194831,0.0,2.194831,0.0,0.0,0.192933,2.8549999999999995
2024-03-09 10:00:00,1.6188057,0.868464283,1.6188057,0.0,1.6188057,0.0,0.0,0.19227,2.295
2024-03-09 11:00:00,2.6405567,0.878821325,2.6405567,0.0,2.6405567,0.0,0.0,0.534378,2.985
2024-03-09 12:00:00,2.0938862,0.8720578044,2.0938862,0.0,2.0938862,0.0,0.0,0.190944,2.7750000000000004
2024-03-09 13:00:00,1.9694749,0.8526142868,1.9694749,0.0,1.9694749,0.0,0.0,0.0320892,2.79
2024-03-09 14:00:00,2.3774639,0.8344926718,2.3774639,0.0,2.3774639,0.0,0.0,0.031956599999999995,3.18
2024-03-09 15:00:00,1.5983707,0.8235195975,1.5983707,0.0,1.5983707,0.0,0.0,0.031890299999999996,2.3899999999999997
2024-03-09 16:00:00,0.0,0.8090428399,0.0,0.59408624,0.0,0.59408624,0.59408624,0.031956599999999995,0.183
2024-03-09 17:00:00,0.0,0.8209271285,0.0,0.76099893,0.0,0.76099893,0.76099893,0.0009281999999999999,0.059
2024-03-09 18:00:00,0.0,0.8680664288,0.0,0.86806643,0.0,0.86806643,0.86806643,0.0,0.0
2024-03-09 19:00:00,0.0,0.8694011653,0.0,0.86940117,0.0,0.86940117,0.86940117,0.0,0.0
2024-03-09 20:00:00,0.0,0.8167560769,0.0,0.62316008,0.0,0.62316008,0.62316008,0.193596,0.0
2024-03-09 21:00:00,0.0,0.7895223183,0.0,0.59526332,0.0,0.59526332,0.59526332,0.194259,0.0
2024-03-09 22:00:00,0.0,0.7842218743,0.0,0.24255087,0.0,0.24255087,0.24255087,0.5416709999999999,0.0
2024-03-09 23:00:00,0.0,0.73713391,0.0,0.19479991,0.0,0.19479991,0.19479991,0.542334,0.0
2024-03-10 00:00:00,0.0,0.6997869555,0.0,0.50486496,0.0,0.50486496,0.50486496,0.19492199999999998,0.0
2024-03-10 01:00:00,0.0,0.6723991889,0.0,0.13006519,0.0,0.13006519,0.13006519,0.542334,0.0
2024-03-10 02:00:00,0.5748649,0.6516851049,0.5748649,0.0,0.5748649,0.0,0.0,1.22655,0.0
2024-03-10 03:00:00,0.0,0.6441772119,0.0,0.10051721,0.0,0.10051721,0.10051721,0.54366,0.0
2024-03-10 04:00:00,0.0,0.6398649863,0.0,0.096204986,0.0,0.096204986,0.096204986,0.54366,0.0
2024-03-10 05:00:00,0.0,0.626235273,0.0,0.082575273,0.0,0.082575273,0.082575273,0.54366,0.0
2024-03-10 06:00:00,0.080323908,0.6036730922,0.080323908,0.0,0.080323908,0.0,0.0,0.542997,0.141
2024-03-10 07:00:00,1.3528453,0.6337046639,1.3528453,0.0,1.3528453,0.0,0.0,1.22655,0.76
2024-03-10 08:00:00,2.3524099,0.6925100747,2.3524099,0.0,2.3524099,0.0,0.0,1.21992,1.825
2024-03-10 09:00:00,3.4402833,0.7363767037,3.4402833,0.0,3.4402833,0.0,0.0,1.2066599999999998,2.9699999999999998
2024-03-10 10:00:00,3.8421126,0.762917426,3.8421126,0.0,3.8421126,0.0,0.0,1.20003,3.4050000000000002
2024-03-10 11:00:00,4.8605277,0.7760722811,4.8605277,0.0,4.8605277,0.0,0.0,2.1216,3.5149999999999997
2024-03-10 12:00:00,3.0714066,0.7619933777,3.0714066,0.0,3.0714066,0.0,0.0,1.1934,2.64
2024-03-10 13:00:00,3.4055902,0.7410097795,3.4055902,0.0,3.4055902,0.0,0.0,2.1216,2.0250000000000004
2024-03-10 14:00:00,3.2771492,0.7246207552,3.2771492,0.0,3.2771492,0.0,0.0,1.1867699999999999,2.8149999999999995
2024-03-10 15:00:00,3.2924592,0.7158807978,3.2924592,0.0,3.2924592,0.0,0.0,2.10834,1.9
2024-03-10 16:00:00,0.74419499,0.7072050104,0.74419499,0.0,0.74419499,0.0,0.0,1.1934,0.258
2024-03-10 17:00:00,0.0,0.7262635078,0.0,0.11935251,0.0,0.11935251,0.11935251,0.528411,0.07849999999999999
2024-03-10 18:00:00,0.0,0.7716958854,0.0,0.23996989,0.0,0.23996989,0.23996989,0.5317259999999999,0.0
2024-03-10 19:00:00,0.0,0.7794604584,0.0,0.58785346,0.0,0.58785346,0.58785346,0.191607,0.0
2024-03-10 20:00:00,0.0,0.7351831413,0.0,0.20080514,0.0,0.20080514,0.20080514,0.534378,0.0
2024-03-10 21:00:00,0.49385418,0.7194358171,0.49385418,0.0,0.49385418,0.0,0.0,1.21329,0.0
2024-03-10 22:00:00,0.0,0.7362355297,0.0,0.19986853,0.0,0.19986853,0.19986853,0.536367,0.0
2024-03-10 23:00:00,0.51164977,0.7082702328,0.51164977,0.0,0.51164977,0.0,0.0,1.21992,0.0
2024-03-11 00:00:00,0.0,0.6787391874,0.0,0.13972019,0.0,0.13972019,0.13972019,0.539019,0.0
2024-03-11 01:00:00,0.56900494,0.6509150646,0.56900494,0.0,0.56900494,0.0,0.0,1.21992,0.0
2024-03-11 02:00:00,0.0,0.6303806566,0.0,0.090698657,0.0,0.090698657,0.090698657,0.539682,0.0
